TA_F,SW_IN_F,LW_IN_F,LW_OUT,VPD_F,PA_F,WS_F,NETRAD,G_F_MDS,LE_F_MDS,SWC_F_MDS_1_QC,SWC_F_MDS_1,AET_MS,SWI,PET_P,PET_PT,PET_PM,PET_HS,PET_OD,PET_Ham,PET_TH,PET_BR,AET_NLF1_P,AET_NLF1_PM,AET_NLF1_PT,AET_NLF1_HS,AET_NLF1_OD,AET_NLF1_Ham,AET_NLF1_TH,AET_NLF1_BR,AET_NLF2_P,AET_NLF2_PM,AET_NLF2_PT,AET_NLF2_HS,AET_NLF2_OD,AET_NLF2_Ham,AET_NLF2_TH,AET_NLF2_BR,AET_NLF3_P,AET_NLF3_PM,AET_NLF3_PT,AET_NLF3_HS,AET_NLF3_OD,AET_NLF3_Ham,AET_NLF3_TH,AET_NLF3_BR,AET_NLF4_P,AET_NLF4_PM,AET_NLF4_PT,AET_NLF4_HS,AET_NLF4_OD,AET_NLF4_Ham,AET_NLF4_TH,AET_NLF4_BR,AET_lf_P,AET_lf_PM,AET_lf_PT,AET_lf_HS,AET_lf_OD,AET_lf_Ham,AET_lf_TH,AET_lf_BR,AET_PF_P,AET_PF_PM,AET_PF_PT,AET_PF_HS,AET_PF_OD,AET_PF_Ham,AET_PF_TH,AET_PF_BR,AET_B1963_P,AET_B1963_PM,AET_B1963_PT,AET_B1963_HS,AET_B1963_OD,AET_B1963_Ham,AET_B1963_TH,AET_B1963_BR,AET_G1989_P,AET_G1989_PM,AET_G1989_PT,AET_G1989_HS,AET_G1989_OD,AET_G1989_Ham,AET_G1989_TH,AET_G1989_BR,AET_B2015_P,AET_B2015_PM,AET_B2015_PT,AET_B2015_HS,AET_B2015_OD,AET_B2015_Ham,AET_B2015_TH,AET_B2015_BR,AET_M2015_P,AET_M2015_PM,AET_M2015_PT,AET_M2015_HS,AET_M2015_OD,AET_M2015_Ham,AET_M2015_TH,AET_M2015_BR
27.468,250,416.104,441,12.02,100.784,1.979,140,5.08333,98.2042,1,8.8,40.08334694,0.352,1.998720148,4.174950282,1.756405002,2.888976707,1.831109975,1.572717165,4.945363648,2.58414,1.998720148,1.756405002,4.174950282,2.888976707,1.831109975,1.572717165,4.945363648,2.58414,1.998720148,1.756405002,4.174950282,2.888976707,1.831109975,1.572717165,4.945363648,2.58414,0.7035494921,0.6182545606,1.469582499,1.016919801,0.6445507113,0.5535964421,1.740768004,0.90961728,1.972628468,1.73347655,4.120449672,2.851263445,1.807206311,1.55218661,4.880805913,2.550406135,33.87617566,33.98669835,34.04939686,19.79450014,35.46880849,35.44463289,35.44830129,19.18986567,1.998720148,1.756405002,4.174950282,2.888976707,1.831109975,1.572717165,4.945363648,2.58414,6.351180416,6.593495562,4.174950282,5.460923857,6.518790589,6.777183399,3.404536916,5.765760564,16.8935125,16.9693264,16.21262856,16.61497514,16.94595322,17.02679738,15.97158692,16.71035036,-2.015116442,-5.999105,4.174950282,3.204263253,-4.53693153,-10.89598135,4.063364108,2.286028356,22.3102014,24.32949429,4.174950282,14.89139674,23.70695284,25.86022626,-2.245161104,17.43170263
27.43,252.958,409.292,441,12.466,100.818,2.304,140,4.29167,102.854,1,8.7,41.98122449,0.348,2.074730092,4.185497278,1.82719614,3.676364764,1.826800958,1.569226922,4.91989861,3.320682,2.074730092,1.82719614,4.185497278,3.676364764,1.826800958,1.569226922,4.91989861,3.320682,2.074730092,1.82719614,4.185497278,3.676364764,1.826800958,1.569226922,4.91989861,3.320682,0.7220060721,0.6358642568,1.456553053,1.279374938,0.6357267334,0.5460909688,1.712124716,1.155597336,2.045927103,1.801829607,4.127391005,3.625326658,1.801439911,1.547441714,4.851596816,3.274581754,35.16446318,35.35651742,34.13541437,25.18947373,35.38534234,35.3659726,35.26576823,24.65943855,2.074730092,1.82719614,4.185497278,3.676364764,1.826800958,1.569226922,4.91989861,3.320682,6.296264465,6.543798416,4.185497278,4.694629792,6.544193599,6.801767635,3.451095947,5.050312557,16.88215174,16.95977463,16.22024724,16.37990346,16.95989855,17.04066985,15.98995015,16.49144017,-1.195411227,-4.70333178,4.185497278,4.094257067,-4.710573411,-11.17259176,4.082715126,3.858676561,21.77522383,23.83800676,4.185497278,8.428268229,23.84129995,25.98775025,-1.934513816,11.39229126
27.523,248.021,415.708,441,11.998,100.841,2.259,140,4.58333,93.5414,1,8.6,38.18016327,0.344,2.042239842,4.211707461,1.79652497,2.938495159,1.837364719,1.577780805,4.982616773,2.635939,2.042239842,1.79652497,4.211707461,2.938495159,1.837364719,1.577780805,4.982616773,2.635939,2.042239842,1.79652497,4.211707461,2.938495159,1.837364719,1.577780805,4.982616773,2.635939,0.7025305055,0.6180045897,1.448827367,1.010842335,0.6320534632,0.5427565969,1.71402017,0.906763016,2.01209971,1.77001119,4.149549524,2.895127761,1.81024821,1.554495332,4.909081471,2.597036837,34.61378807,34.76302571,34.34917522,20.13378741,35.58996358,35.55875313,35.7153312,19.57452589,2.042239842,1.79652497,4.211707461,2.938495159,1.837364719,1.577780805,4.982616773,2.635939,6.38117508,6.626889952,4.211707461,5.484919762,6.586050203,6.845634117,3.440798149,5.787475922,17.0656658,17.14237184,16.38841222,16.78587729,17.1296227,17.21065831,16.1477536,16.88032776,-1.717316097,-5.541566314,4.211707461,3.285015383,-4.756145602,-11.28550311,4.100660125,2.417996668,22.29060429,24.33822822,4.211707461,14.82180997,23.99789698,26.16109626,-2.212536809,17.3431113
27.33,250.417,402.521,441,14.233,100.812,2.144,140,2.4375,102.454,1,8.6,41.81795918,0.344,2.154824447,4.204736498,1.902258157,4.451560378,1.815509831,1.560074282,4.853935058,4.043021,2.154824447,1.902258157,4.204736498,4.451560378,1.815509831,1.560074282,4.853935058,4.043021,2.154824447,1.902258157,4.204736498,4.451560378,1.815509831,1.560074282,4.853935058,4.043021,0.7412596099,0.6543768059,1.446429355,1.53133677,0.6245353818,0.5366655531,1.66975366,1.390799224,2.123022751,1.874183927,4.142681441,4.385862603,1.788715865,1.537050129,4.782298889,3.9833526,36.52197711,36.80897861,34.29232255,30.50090793,35.16663192,35.15969778,34.79294237,30.02353971,2.154824447,1.902258157,4.204736498,4.451560378,1.815509831,1.560074282,4.853935058,4.043021,6.254648549,6.50721484,4.204736498,3.957912619,6.593963166,6.849398715,3.555537939,4.366451997,16.86687715,16.94647786,16.22081129,16.1430204,16.97381812,17.05432313,16.01620494,16.27177878,-0.4915658866,-3.58936969,4.204736498,4.190344573,-5.101204663,-11.78672917,4.121702585,4.197169819,21.28733692,23.39205601,4.204736498,2.147870835,24.11495873,26.2435883,-1.205251499,5.552365652
26.804,239.854,403.333,441,12.796,100.683,1.823,140,1.33411,87.9696,1,8.6,35.90595918,0.344,2.051532727,4.041691585,1.798668805,4.306832652,1.75725745,1.51269272,4.53059562,3.871931,2.051532727,1.798668805,4.041691585,4.306832652,1.75725745,1.51269272,4.53059562,3.871931,2.051532727,1.798668805,4.041691585,4.306832652,1.75725745,1.51269272,4.53059562,3.871931,0.705727258,0.618742069,1.390341905,1.481550432,0.6044965629,0.5203662958,1.558524893,1.331944264,2.021255448,1.772123385,3.982042806,4.243270822,1.731323195,1.490367842,4.463731414,3.81478761,34.77129256,34.80450924,32.96258673,29.50927203,34.03827668,34.0918503,32.47524955,28.75302259,2.051532727,1.798668805,4.041691585,4.306832652,1.75725745,1.51269272,4.53059562,3.871931,6.031850444,6.284714366,4.041691585,3.776550519,6.32612572,6.57069045,3.55278755,4.211452171,15.87838193,15.96014162,15.2348944,15.14916508,15.97353135,16.05260763,15.07681474,15.2897839,-0.66097612,-3.938450411,4.041691585,4.024648623,-4.67396936,-10.87723666,3.989588039,4.032949097,20.62634874,22.73354809,4.041691585,1.8321827,23.07864271,25.11668213,-0.03250870507,5.45636313
26.872,245.583,397.375,441,15.561,100.677,1.703,140,2.04167,88.9167,1,8.5,36.29253061,0.34,2.143179016,4.045652559,1.878313783,4.995672898,1.764681687,1.518746658,4.570269015,4.532029,2.143179016,1.878313783,4.045652559,4.995672898,1.764681687,1.518746658,4.570269015,4.532029,2.143179016,1.878313783,4.045652559,4.995672898,1.764681687,1.518746658,4.570269015,4.532029,0.7286808655,0.6386266863,1.37552187,1.698528785,0.5999917736,0.5163738637,1.553891465,1.54088986,2.109566749,1.848855495,3.982203098,4.917323917,1.737005533,1.494927594,4.498591801,4.460951518,36.32459946,36.34565142,32.99489101,34.22902222,34.18208499,34.22828907,32.75962792,33.65492107,2.143179016,1.878313783,4.045652559,4.995672898,1.764681687,1.518746658,4.570269015,4.532029,5.948126102,6.212991335,4.045652559,3.09563222,6.326623431,6.57255846,3.521036103,3.559276118,15.91176804,15.99710563,15.29880533,14.9927159,16.03371704,16.11295546,15.12977784,15.14209849,0.1355831778,-2.733056959,4.045652559,3.885127001,-4.573058557,-10.73376039,3.986682377,3.994065162,19.89959875,22.10680903,4.045652559,-3.871183597,23.05374316,25.10320174,-0.3261512396,-0.007484447475
27.015,237,411.104,441,13.055,100.587,2.115,140,4.75,85.1947,1,8.4,34.77334694,0.336,2.070955109,4.016633969,1.823235431,3.434469337,1.780396918,1.531546629,4.655703546,3.058019,2.070955109,1.823235431,4.016633969,3.434469337,1.780396918,1.531546629,4.655703546,3.058019,2.070955109,1.823235431,4.016633969,3.434469337,1.780396918,1.531546629,4.655703546,3.058019,0.6958409167,0.6126071047,1.349589013,1.153981697,0.5982133643,0.5145996672,1.564316391,1.027494384,2.036452537,1.792859923,3.949715953,3.377250314,1.750735109,1.506030721,4.578138489,3.007071723,35.10048124,35.2798771,32.75822579,23.53207058,34.48649079,34.51676449,33.3720215,22.70889884,2.070955109,1.823235431,4.016633969,3.434469337,1.780396918,1.531546629,4.655703546,3.058019,5.962312828,6.210032507,4.016633969,4.5987986,6.25287102,6.501721309,3.377564391,4.975248937,15.92411501,16.00327624,15.30235441,15.48839078,16.0169657,16.09648823,15.09813352,15.60868914,-0.3539053596,-3.333303552,4.016633969,3.885029918,-4.03558322,-9.886597225,3.933117659,3.559719151,20.23062446,22.29495512,4.016633969,8.868005899,22.65194273,24.72569514,-1.308945841,12.00509204
27.078,243.604,404.479,441,13.744,100.627,2.145,140,2,91.2917,1,8.4,37.26191837,0.336,2.13767655,4.121952099,1.884319124,4.201451094,1.787364747,1.537215526,4.694225332,3.790035,2.13767655,1.884319124,4.121952099,4.201451094,1.787364747,1.537215526,4.694225332,3.790035,2.13767655,1.884319124,4.121952099,4.201451094,1.787364747,1.537215526,4.694225332,3.790035,0.7182593209,0.6331312256,1.384975905,1.411687568,0.6005545551,0.5165044169,1.577259712,1.27345176,2.102062384,1.852925948,4.053279461,4.131453985,1.757586853,1.511605174,4.616018495,3.726892174,36.23133853,36.46185566,33.61716269,28.78722563,34.62145845,34.64452555,33.64814516,28.14486156,2.13767655,1.884319124,4.121952099,4.201451094,1.787364747,1.537215526,4.694225332,3.790035,6.106227648,6.359585074,4.121952099,4.042453104,6.456539451,6.706688672,3.549678866,4.453869198,16.37604087,16.45677566,15.74373227,15.71839915,16.48767111,16.56738358,15.56137187,15.84950086,-0.2514367042,-3.216478829,4.121952099,4.120302554,-4.856450651,-11.28166893,4.054236312,4.086212487,20.65758167,22.76889356,4.121952099,3.459460473,23.5768467,25.66142354,-0.6469915128,6.887927925
26.01,243.063,392.563,441,13.205,100.68,2.152,140,-0.25,87.0316,1,8.4,35.52310204,0.336,2.14143499,3.80604775,1.87990064,5.439683701,1.672845932,1.443544547,4.109051437,4.921203,2.14143499,1.87990064,3.80604775,5.439683701,1.672845932,1.443544547,4.109051437,4.921203,2.14143499,1.87990064,3.80604775,5.439683701,1.672845932,1.443544547,4.109051437,4.921203,0.7195221566,0.631646615,1.278832044,1.827733724,0.5620762331,0.4850309678,1.380641283,1.653524208,2.105758207,1.848581077,3.742638148,5.349057361,1.644975947,1.419494774,4.040593726,4.839214664,36.29504008,36.37635734,31.04076014,37.27126617,32.40321597,32.53344445,29.45362641,36.54493353,2.14143499,1.87990064,3.80604775,5.439683701,1.672845932,1.443544547,4.109051437,4.921203,5.47066051,5.73219486,3.80604775,2.172411799,5.939249568,6.168550953,3.503044063,2.6908925,14.38616391,14.4742433,13.82555659,13.27538162,14.54397506,14.62119905,13.72351118,13.44999525,1.015740674,-1.16030686,3.80604775,3.433954762,-4.072797097,-9.613684418,3.78305134,3.592474871,17.67782075,19.85727367,3.80604775,-9.807585176,21.58272957,23.49357444,1.281017027,-5.486912667
26.326,244,392.021,441,14.274,100.593,2.129,140,1.95833,79.7292,1,8.4,32.54253061,0.336,2.164850559,3.853373733,1.906800508,5.540227929,1.705943494,1.470727173,4.268043784,5.029893,2.164850559,1.906800508,3.853373733,5.540227929,1.705943494,1.470727173,4.268043784,5.029893,2.164850559,1.906800508,3.853373733,5.540227929,1.705943494,1.470727173,4.268043784,5.029893,0.7273897877,0.6406849707,1.294733574,1.861516584,0.5731970141,0.4941643302,1.434062711,1.690044048,2.128783667,1.875032788,3.78917567,5.4479265,1.677522096,1.446224532,4.196937226,4.946093864,36.69190901,36.89687379,31.42673388,37.96016849,33.04431952,33.14606459,30.59328146,37.35206724,2.164850559,1.906800508,3.853373733,5.540227929,1.705943494,1.470727173,4.268043784,5.029893,5.541896907,5.799946957,3.853373733,2.166519536,6.000803971,6.236020292,3.438703681,2.676854466,14.7760982,14.86152882,14.21709197,13.65863829,14.92802499,15.00589622,14.07981039,13.8275909,1.0084298,-1.136270167,3.853373733,3.4663344,-3.907567363,-9.439704047,3.813059147,3.623167509,17.92440018,20.07481727,3.853373733,-10.20374457,21.74862572,23.70876173,0.3977899713,-5.950953494
27.035,240.146,401.021,441,13.745,100.514,2.02,140,2.33333,83.1484,1,8.3,33.93812245,0.332,2.11385977,4.095034915,1.860993815,4.594859738,1.782605979,1.533344303,4.667873344,4.160206,2.11385977,1.860993815,4.095034915,4.594859738,1.782605979,1.533344303,4.667873344,4.160206,2.11385977,1.860993815,4.095034915,4.594859738,1.782605979,1.533344303,4.667873344,4.160206,0.7018014438,0.6178499467,1.359551592,1.525493433,0.591825185,0.5090703085,1.54973395,1.381188392,2.076462423,1.828070046,4.02258761,4.513569783,1.751069008,1.506217144,4.585291669,4.086605721,35.82766951,36.01050747,33.39763578,31.48275703,34.52928057,34.55727902,33.45925446,30.89375743,2.11385977,1.860993815,4.095034915,4.594859738,1.782605979,1.533344303,4.667873344,4.160206,6.076210059,6.329076014,4.095034915,3.595210092,6.40746385,6.656725526,3.522196485,4.029863829,16.25774242,16.33840708,15.62574421,15.46629925,16.36341293,16.44292783,15.44300779,15.60495453,-0.3382593722,-3.364571932,4.095034915,4.04139657,-4.695609741,-10.997528,4.026871145,4.093911277,20.60482778,22.71204408,4.095034915,-0.07017194403,23.36527604,25.44245668,-0.678618666,3.551942536
25.986,234.188,400.917,441,12.077,100.526,1.857,140,-1.02083,81.375,1,8.3,33.21428571,0.332,2.049867673,3.817231199,1.7924494,4.499027515,1.670358588,1.441498052,4.097417764,4.006849,2.049867673,1.7924494,3.817231199,4.499027515,1.670358588,1.441498052,4.097417764,4.006849,2.049867673,1.7924494,3.817231199,4.499027515,1.670358588,1.441498052,4.097417764,4.006849,0.6805560676,0.595093201,1.267320758,1.493677135,0.5545590513,0.4785773532,1.360342698,1.330273868,2.013602442,1.760738284,3.749698658,4.419432975,1.640807441,1.415995791,4.024928303,3.935961836,34.74307168,34.68416283,31.13196834,30.82614012,32.35503584,32.48732219,29.3702364,29.75492585,2.049867673,1.7924494,3.817231199,4.499027515,1.670358588,1.441498052,4.097417764,4.006849,5.584594725,5.842012998,3.817231199,3.135434883,5.96410381,6.192964346,3.537044634,3.627613398,14.46493203,14.55159969,13.86989552,13.64034813,14.59270527,14.6697581,13.77556222,13.80605494,0.3455558213,-2.29847386,3.817231199,3.720641885,-4.217854179,-9.846079391,3.797386386,3.807705187,18.54526058,20.69041285,3.817231199,-1.864404764,21.70783629,23.61500743,1.482343155,2.237082857
26.23,231.938,407.063,441,12.904,100.604,1.888,140,0.0416667,82.75,1,8.3,33.7755102,0.332,2.08106807,3.873374452,1.823106026,3.830410257,1.695819876,1.462422387,4.21857513,3.375243,2.08106807,1.823106026,3.873374452,3.830410257,1.695819876,1.462422387,4.21857513,3.375243,2.08106807,1.823106026,3.873374452,3.830410257,1.695819876,1.462422387,4.21857513,3.375243,0.6909145991,0.6052712005,1.285960318,1.271696205,0.563012199,0.4855242325,1.400566943,1.120580676,2.044250857,1.790852548,3.804848653,3.762644559,1.665818281,1.436549943,4.143942214,3.315529893,35.27188514,35.27737309,31.58985257,26.24495248,32.84822389,32.95889801,30.2386908,25.06460942,2.08106807,1.823106026,3.873374452,3.830410257,1.695819876,1.462422387,4.21857513,3.375243,5.665680835,5.923642879,3.873374452,3.916338648,6.050929028,6.284326517,3.528173774,4.371505904,14.8219023,14.90773563,14.22553697,14.23983271,14.95008835,15.02774816,14.11067618,14.39128337,0.3586452886,-2.274348256,3.873374452,3.872828,-4.26369037,-9.999967752,3.844580929,3.777390435,18.80926097,20.95894467,3.873374452,4.231409415,22.01966258,23.96464166,0.9967021364,8.024469887
26.192,216.396,410.958,441,11.524,100.642,1.632,140,0.833333,81.783,1,8.3,33.38081633,0.332,1.973322489,3.838676586,1.723496614,3.387861958,1.691829228,1.459146382,4.199279569,2.944722,1.973322489,1.723496614,3.838676586,3.387861958,1.691829228,1.459146382,4.199279569,2.944722,1.973322489,1.723496614,3.838676586,3.387861958,1.691829228,1.459146382,4.199279569,2.944722,0.6551430663,0.5722008758,1.274440626,1.12477017,0.5616873036,0.484436599,1.394160817,0.977647704,1.938411457,1.693005376,3.770764644,3.327925602,1.661898233,1.433331896,4.12498802,2.892625455,33.44571241,33.34991614,31.30686922,23.21272922,32.77092457,32.88506605,30.10038047,21.86755347,1.973322489,1.723496614,3.838676586,3.387861958,1.691829228,1.459146382,4.199279569,2.944722,5.704030682,5.953856558,3.838676586,4.289491214,5.985523944,6.218206789,3.478073603,4.732631171,14.6903702,14.77369041,14.06825018,14.21860276,14.78425189,14.86185467,13.94798436,14.36639574,-0.3921379865,-3.48830175,3.838676586,3.761463261,-4.025467803,-9.592700889,3.807264678,3.429563877,19.38329406,21.46517635,3.838676586,7.595465152,21.72907124,23.66809495,0.8336517268,11.28829813
26.194,186.688,416.688,441,10.025,100.599,1.613,140,-0.916667,72.8735,1,8.3,29.74428571,0.332,1.925532355,3.887231766,1.68200959,2.741809616,1.692039028,1.459318644,4.200291129,2.320466,1.925532355,1.68200959,3.887231766,2.741809616,1.692039028,1.459318644,4.200291129,2.320466,1.925532355,1.68200959,3.887231766,2.741809616,1.692039028,1.459318644,4.200291129,2.320466,0.6392767418,0.558427184,1.290560946,0.9102807926,0.5617569571,0.4844937899,1.394496655,0.770394712,1.891466802,1.65225232,3.81846081,2.693302895,1.662104321,1.43350111,4.125981684,2.279413479,32.63572059,32.54713606,31.70286785,18.78615037,32.77498841,32.88894835,30.10763132,17.23181826,1.925532355,1.68200959,3.887231766,2.741809616,1.692039028,1.459318644,4.200291129,2.320466,5.848931178,6.092453942,3.887231766,5.032653916,6.082424505,6.315144888,3.574172403,5.453997532,14.90697305,14.98814803,14.25306741,14.6348782,14.98480486,15.06237901,14.14871336,14.77532733,-1.124803322,-4.647512734,3.887231766,3.09339425,-4.459338448,-10.31198714,3.863239514,1.758849613,20.23472686,22.26408323,3.887231766,13.43241635,22.18050459,24.11984112,1.278403742,16.94361315
27.414,225.958,420.854,441,12.661,100.628,1.44,140,4.64583,75.7292,1,8.3,30.90987755,0.332,1.952517561,4.166711368,1.706389947,2.334989421,1.82498967,1.567759365,4.909242702,2.057912,1.952517561,1.706389947,4.166711368,2.334989421,1.82498967,1.567759365,4.909242702,2.057912,1.952517561,1.706389947,4.166711368,2.334989421,1.82498967,1.567759365,4.909242702,2.057912,0.6482358302,0.5665214625,1.383348174,0.7752164879,0.6058965705,0.5204961092,1.629868577,0.683226784,1.917974599,1.676201352,4.092996,2.293679959,1.792702868,1.540023352,4.822390841,2.021504453,33.09309106,33.01889959,33.98220323,15.99872658,35.35025748,35.33289798,35.18938682,15.28208799,1.952517561,1.706389947,4.166711368,2.334989421,1.82498967,1.567759365,4.909242702,2.057912,6.380905176,6.62703279,4.166711368,5.998433316,6.508433067,6.765663372,3.424180035,6.275510737,16.85668441,16.93378363,16.16309052,16.7368755,16.89663239,16.97720951,15.93049336,16.82366971,-2.563875147,-7.033483725,4.166711368,1.053489818,-4.573154664,-10.93592785,4.06168064,-1.271674948,22.61832643,24.66938988,4.166711368,19.43106093,23.68105885,25.82464473,-2.021049741,21.74003944
27.759,198.875,418.813,441,11.435,100.593,1.226,140,2.6875,65.3378,1,8.3,26.6684898,0.332,1.899150804,4.359441729,1.660890922,2.591170102,1.864446688,1.599669919,5.147940899,2.334546,1.899150804,1.660890922,4.359441729,2.591170102,1.864446688,1.599669919,5.147940899,2.334546,1.899150804,1.660890922,4.359441729,2.591170102,1.864446688,1.599669919,5.147940899,2.334546,0.6305180669,0.551415786,1.447334654,0.860268474,0.6189963003,0.531090413,1.709116378,0.775069272,1.86555198,1.631507272,4.282316672,2.54532842,1.831461831,1.57136936,5.056866109,2.293244382,32.18858143,32.13848668,35.55404292,17.75400848,36.1145444,36.05207234,36.90037235,17.33637657,1.899150804,1.660890922,4.359441729,2.591170102,1.864446688,1.599669919,5.147940899,2.334546,6.819732655,7.057992537,4.359441729,6.127713356,6.854436771,7.11921354,3.57094256,6.384337459,17.9432098,18.01652085,17.18619395,17.73027987,17.95388804,18.03535816,16.94357778,17.80924147,-4.972037166,-10.77359667,4.359441729,1.919373663,-5.637754553,-12.85907627,4.246774398,0.3448411466,24.86186611,26.84736513,4.359441729,19.09503862,25.15106708,27.35754015,-2.211384683,21.23357281
26.733,200.542,412.417,441,9.982,100.607,1.513,140,-2.89583,72.0295,1,8.3,29.39979592,0.332,1.935512112,4.137726002,1.694027322,3.262968789,1.749539004,1.506394141,4.489811317,2.870628,1.935512112,1.694027322,4.137726002,3.262968789,1.749539004,1.506394141,4.489811317,2.870628,1.935512112,1.694027322,4.137726002,3.262968789,1.749539004,1.506394141,4.489811317,2.870628,0.6425900211,0.562417071,1.373725033,1.083305638,0.5808469493,0.5001228548,1.490617357,0.953048496,1.901270002,1.66405744,4.064523427,3.205241981,1.718587037,1.479743771,4.410379826,2.819842288,32.80486683,32.77968096,33.74580898,22.35699444,33.8887695,33.94989798,32.1829082,21.31733022,1.935512112,1.694027322,4.137726002,3.262968789,1.749539004,1.506394141,4.489811317,2.870628,6.339939891,6.581424681,4.137726002,5.012483214,6.525912999,6.769057862,3.785640686,5.404824003,16.27033731,16.34864291,15.55623149,15.83988659,16.33064229,16.40948621,15.44206175,15.96710986,-2.59302648,-6.996239114,4.137726002,3.795094216,-5.760333001,-12.64880667,4.109467116,3.192110649,22.48950842,24.50188166,4.137726002,11.42736944,24.03928432,26.06549151,1.203681709,14.69687601
